movie_id,rating_average,rating_count,demographic
95801,7.4,12855,total
95801,7.3,7630,gender_m
95801,7.8,2139,gender_f
95801,7.0,1,age_0_17
95801,7.3,625,age_18_29
95801,7.2,3914,age_30_44
95801,7.6,5013,age_45_99
829150,6.3,184241,total
829150,6.2,114615,gender_m
829150,6.6,28999,gender_f
829150,6.3,38,age_0_17
829150,6.3,36785,age_18_29
829150,6.2,78707,age_30_44
829150,6.3,18136,age_45_99
95488,5.9,10333,total
95488,5.9,6814,gender_m
95488,5.9,1037,gender_f
95488,5.0,3,age_0_17
95488,6.2,394,age_18_29
95488,5.9,3455,age_30_44
95488,5.9,3870,age_45_99
2024469,6.9,254182,total
2024469,6.9,174128,gender_m
2024469,7.0,26349,gender_f
2024469,6.9,76,age_0_17
2024469,7.2,51977,age_18_29
2024469,6.9,108526,age_30_44
2024469,6.8,26340,age_45_99
56443,8.1,34190,total
56443,8.1,24070,gender_m
56443,7.9,1885,gender_f
56443,7.5,23,age_0_17
56443,8.0,4283,age_18_29
56443,8.1,14913,age_30_44
56443,8.0,6020,age_45_99
5726616,7.9,228266,total
5726616,7.7,96184,gender_m
5726616,8.2,50663,gender_f
5726616,8.0,328,age_0_17
5726616,8.1,55173,age_18_29
5726616,7.7,65004,age_30_44
5726616,7.3,16325,age_45_99
397101,6.5,108368,total
397101,6.4,64930,gender_m
397101,6.7,23872,gender_f
397101,6.2,8,age_0_17
397101,6.6,12604,age_18_29
397101,6.5,58742,age_30_44
397101,6.5,15169,age_45_99
264761,6.5,16087,total
264761,6.6,7110,gender_m
264761,6.5,5062,gender_f
264761,6.2,1026,age_18_29
264761,6.4,6697,age_30_44
264761,6.8,4345,age_45_99
1075747,4.7,56367,total
1075747,4.7,43473,gender_m
1075747,4.7,4514,gender_f
1075747,3.7,14,age_0_17
1075747,4.6,7166,age_18_29
1075747,4.6,30056,age_30_44
1075747,4.9,9463,age_45_99
76489,6.6,8948,total
76489,6.6,5586,gender_m
76489,6.8,973,gender_f
76489,6.8,225,age_18_29
76489,6.5,1991,age_30_44
76489,6.7,4260,age_45_99
77394,6.3,30111,total
77394,6.3,20069,gender_m
77394,6.3,3309,gender_f
77394,5.0,3,age_0_17
77394,6.1,1856,age_18_29
77394,6.2,12180,age_30_44
77394,6.4,8748,age_45_99
1764234,6.2,136449,total
1764234,6.3,104530,gender_m
1764234,5.8,9922,gender_f
1764234,5.8,23,age_0_17
1764234,6.4,18916,age_18_29
1764234,6.2,72002,age_30_44
1764234,6.1,19027,age_45_99
47811,7.6,13681,total
47811,7.6,8595,gender_m
47811,7.5,2274,gender_f
47811,7.3,6,age_0_17
47811,7.8,1673,age_18_29
47811,7.6,5391,age_30_44
47811,7.5,3622,age_45_99
120773,6.5,9441,total
120773,6.4,6379,gender_m
120773,6.9,1079,gender_f
120773,7.0,439,age_18_29
120773,6.5,4319,age_30_44
120773,6.2,2542,age_45_99
1253863,6.2,285852,total
1253863,6.2,201690,gender_m
1253863,6.3,23128,gender_f
1253863,6.0,63,age_0_17
1253863,6.3,58726,age_18_29
1253863,6.1,126971,age_30_44
1253863,6.1,23575,age_45_99
443701,5.9,89403,total
443701,5.9,64162,gender_m
443701,6.2,11416,gender_f
443701,6.7,6,age_0_17
443701,6.0,5539,age_18_29
443701,5.9,52211,age_30_44
443701,6.0,16374,age_45_99
396652,6.0,25617,total
396652,5.8,8245,gender_m
396652,6.1,11630,gender_f
396652,7.1,9,age_0_17
396652,6.0,6736,age_18_29
396652,5.9,10074,age_30_44
396652,6.1,2522,age_45_99
866439,5.9,68886,total
866439,5.7,26661,gender_m
866439,6.1,29374,gender_f
866439,5.5,13,age_0_17
866439,6.1,13042,age_18_29
866439,5.8,33865,age_30_44
866439,5.7,7422,age_45_99
71571,6.4,8579,total
71571,6.4,6439,gender_m
71571,6.3,368,gender_f
71571,7.0,1,age_0_17
71571,6.6,528,age_18_29
71571,6.4,4132,age_30_44
71571,6.5,2021,age_45_99
1291150,5.8,203302,total
1291150,5.8,140199,gender_m
1291150,6.0,19575,gender_f
1291150,5.5,82,age_0_17
1291150,6.0,39850,age_18_29
1291150,5.8,94923,age_30_44
1291150,5.6,12259,age_45_99
37515,7.5,13696,total
37515,7.4,8847,gender_m
37515,7.6,1902,gender_f
37515,8.7,6,age_0_17
37515,7.5,1254,age_18_29
37515,7.3,4854,age_30_44
37515,7.6,4412,age_45_99
50986,8.2,99638,total
50986,8.2,61933,gender_m
50986,8.2,11771,gender_f
50986,8.1,77,age_0_17
50986,8.3,15611,age_18_29
50986,8.1,41574,age_30_44
50986,8.2,14296,age_45_99
410097,7.3,39178,total
410097,7.3,27788,gender_m
410097,7.2,4007,gender_f
410097,7.5,2,age_0_17
410097,7.4,2968,age_18_29
410097,7.3,21928,age_30_44
410097,7.2,6254,age_45_99
2109248,5.6,301864,total
2109248,5.6,205067,gender_m
2109248,6.0,26945,gender_f
2109248,5.1,148,age_0_17
2109248,5.7,62676,age_18_29
2109248,5.6,123867,age_30_44
2109248,5.6,24914,age_45_99
398017,6.6,71630,total
398017,6.6,47415,gender_m
398017,6.5,12355,gender_f
398017,7.0,1,age_0_17
398017,6.7,4734,age_18_29
398017,6.6,40818,age_30_44
398017,6.5,13105,age_45_99
443272,7.3,249652,total
443272,7.3,170283,gender_m
443272,7.3,31859,gender_f
443272,7.1,71,age_0_17
443272,7.5,44975,age_18_29
443272,7.3,111407,age_30_44
443272,7.4,35265,age_45_99
67756,6.7,27475,total
67756,6.6,19927,gender_m
67756,6.8,1669,gender_f
67756,6.7,3,age_0_17
67756,6.6,1343,age_18_29
67756,6.4,9678,age_30_44
67756,6.9,10229,age_45_99
90655,6.2,15117,total
90655,6.1,9848,gender_m
90655,6.4,2125,gender_f
90655,6.3,3,age_0_17
90655,6.4,1001,age_18_29
90655,6.2,6642,age_30_44
90655,6.1,4063,age_45_99
80025,7.1,15869,total
80025,7.1,10753,gender_m
80025,7.4,1526,gender_f
80025,7.0,2,age_0_17
80025,7.0,575,age_18_29
80025,6.8,4765,age_30_44
80025,7.3,6758,age_45_99
80861,5.0,5339,total
80861,4.9,3603,gender_m
80861,5.2,493,gender_f
80861,5.0,1,age_0_17
80861,5.0,399,age_18_29
80861,4.9,1995,age_30_44
80861,4.9,1597,age_45_99
2017038,6.9,77639,total
2017038,6.9,57522,gender_m
2017038,6.7,6911,gender_f
2017038,7.0,19,age_0_17
2017038,7.0,9257,age_18_29
2017038,6.9,37388,age_30_44
2017038,6.9,15053,age_45_99
65088,7.9,16711,total
65088,7.8,10794,gender_m
65088,7.9,2449,gender_f
65088,8.5,5,age_0_17
65088,8.1,1252,age_18_29
65088,7.9,6076,age_30_44
65088,7.7,5728,age_45_99
73631,6.6,23263,total
73631,6.6,16730,gender_m
73631,6.4,1050,gender_f
73631,7.0,2,age_0_17
73631,6.5,792,age_18_29
73631,6.4,7701,age_30_44
73631,6.8,9019,age_45_99
1211956,6.7,232219,total
1211956,6.7,165599,gender_m
1211956,6.9,19679,gender_f
1211956,7.0,72,age_0_17
1211956,6.9,43871,age_18_29
1211956,6.6,106231,age_30_44
1211956,6.5,23373,age_45_99
864761,6.9,79583,total
864761,6.7,28605,gender_m
864761,7.1,35614,gender_f
864761,7.2,8,age_0_17
864761,7.0,14168,age_18_29
864761,6.8,37475,age_30_44
864761,6.9,10780,age_45_99
67588,7.0,26481,total
67588,7.0,18174,gender_m
67588,7.2,2616,gender_f
67588,7.0,5,age_0_17
67588,7.1,1576,age_18_29
67588,6.9,8941,age_30_44
67588,7.1,9811,age_45_99
366777,6.9,24867,total
366777,6.8,16716,gender_m
366777,7.0,3361,gender_f
366777,5.6,5,age_0_17
366777,6.6,2262,age_18_29
366777,6.9,12230,age_30_44
366777,6.9,5336,age_45_99
379865,6.0,31519,total
379865,6.0,22625,gender_m
379865,6.1,4178,gender_f
379865,5.0,1,age_0_17
379865,6.1,2459,age_18_29
379865,6.0,17171,age_30_44
379865,6.0,6733,age_45_99
254455,7.1,35639,total
254455,7.1,22785,gender_m
254455,7.2,5955,gender_f
254455,10.0,2,age_0_17
254455,6.9,2251,age_18_29
254455,7.1,18286,age_30_44
254455,7.2,7772,age_45_99
261983,6.4,55905,total
261983,6.4,36068,gender_m
261983,6.3,9398,gender_f
261983,5.9,6,age_0_17
261983,6.2,5713,age_18_29
261983,6.4,29750,age_30_44
261983,6.5,9181,age_45_99
3470600,7.1,139611,total
3470600,7.1,65074,gender_m
3470600,7.3,29673,gender_f
3470600,6.7,212,age_0_17
3470600,7.1,26493,age_18_29
3470600,7.1,47350,age_30_44
3470600,7.2,12386,age_45_99
39689,8.0,33856,total
39689,8.0,23287,gender_m
39689,7.9,3363,gender_f
39689,6.4,13,age_0_17
39689,7.9,3250,age_18_29
39689,7.9,13144,age_30_44
39689,8.1,9749,age_45_99
238112,5.9,33375,total
238112,5.9,20033,gender_m
238112,6.1,6378,gender_f
238112,4.7,3,age_0_17
238112,6.2,2037,age_18_29
238112,5.8,16153,age_30_44
238112,6.0,7724,age_45_99
119718,4.0,14577,total
119718,4.0,9918,gender_m
119718,4.3,1544,gender_f
119718,3.7,3,age_0_17
119718,4.7,1122,age_18_29
119718,4.0,7784,age_30_44
119718,3.7,2310,age_45_99
416315,6.2,69092,total
416315,6.2,46944,gender_m
416315,6.2,9286,gender_f
416315,6.0,12,age_0_17
416315,6.1,7116,age_18_29
416315,6.2,36507,age_30_44
416315,6.4,11386,age_45_99
377062,6.1,52437,total
377062,6.1,38616,gender_m
377062,6.2,4794,gender_f
377062,7.0,1,age_0_17
377062,6.3,4801,age_18_29
377062,6.1,27086,age_30_44
377062,6.1,10635,age_45_99
83624,6.2,16939,total
83624,6.2,11822,gender_m
83624,6.0,1579,gender_f
83624,7.5,7,age_0_17
83624,6.2,1394,age_18_29
83624,6.2,7879,age_30_44
83624,6.1,3801,age_45_99
4501244,6.2,104361,total
4501244,6.2,57464,gender_m
4501244,6.3,18051,gender_f
4501244,6.3,67,age_0_17
4501244,6.3,23060,age_18_29
4501244,6.1,37948,age_30_44
4501244,6.1,8647,age_45_99
472160,6.7,60958,total
472160,6.4,18909,gender_m
472160,7.0,30913,gender_f
472160,6.0,7,age_0_17
472160,6.7,11874,age_18_29
472160,6.8,30521,age_30_44
472160,6.7,6228,age_45_99
371257,6.8,76776,total
371257,6.8,47956,gender_m
371257,7.0,15148,gender_f
371257,7.1,12,age_0_17
371257,7.1,9004,age_18_29
371257,6.8,43271,age_30_44
371257,6.5,9562,age_45_99
58450,7.8,24874,total
58450,7.9,14638,gender_m
58450,7.6,4483,gender_f
58450,8.1,15,age_0_17
58450,8.0,3653,age_18_29
58450,7.7,9449,age_30_44
58450,7.8,5594,age_45_99
92796,6.1,23327,total
92796,6.0,15798,gender_m
92796,6.5,2476,gender_f
92796,5.9,6,age_0_17
92796,6.1,1639,age_18_29
92796,6.1,10515,age_30_44
92796,5.9,5616,age_45_99
1588170,7.8,116730,total
1588170,7.8,80876,gender_m
1588170,7.6,10905,gender_f
1588170,7.8,51,age_0_17
1588170,8.0,20180,age_18_29
1588170,7.8,56978,age_30_44
1588170,7.6,10797,age_45_99
3450958,7.4,235202,total
3450958,7.4,152668,gender_m
3450958,7.5,16584,gender_f
3450958,7.9,155,age_0_17
3450958,7.7,42945,age_18_29
3450958,7.3,88250,age_30_44
3450958,7.2,23630,age_45_99
395972,7.3,40827,total
395972,7.2,24172,gender_m
395972,7.5,9004,gender_f
395972,8.5,2,age_0_17
395972,7.5,3085,age_18_29
395972,7.3,20719,age_30_44
395972,7.2,8652,age_45_99
811138,3.8,51067,total
811138,3.8,36873,gender_m
811138,3.6,6111,gender_f
811138,3.3,8,age_0_17
811138,3.8,7052,age_18_29
811138,3.8,28454,age_30_44
811138,3.8,6567,age_45_99
383028,7.6,85861,total
383028,7.5,57360,gender_m
383028,7.3,9664,gender_f
383028,8.5,58,age_0_17
383028,8.1,15041,age_18_29
383028,7.4,40257,age_30_44
383028,6.8,9898,age_45_99
388789,7.2,16570,total
388789,7.1,10079,gender_m
388789,7.6,3395,gender_f
388789,6.5,13,age_0_17
388789,7.1,2338,age_18_29
388789,7.2,7741,age_30_44
388789,7.3,3057,age_45_99
406375,6.2,96649,total
406375,6.1,57832,gender_m
406375,6.3,15843,gender_f
406375,6.4,86,age_0_17
406375,6.2,22785,age_18_29
406375,6.1,35852,age_30_44
406375,6.3,11892,age_45_99
53559,6.1,5603,total
53559,6.0,3595,gender_m
53559,6.3,795,gender_f
53559,5.7,3,age_0_17
53559,6.0,354,age_18_29
53559,6.0,1965,age_30_44
53559,6.1,1973,age_45_99
168122,7.2,23785,total
168122,7.3,17871,gender_m
168122,6.9,1473,gender_f
168122,5.0,1,age_0_17
168122,7.3,2802,age_18_29
168122,7.2,12991,age_30_44
168122,7.1,3137,age_45_99
29992,7.5,6543,total
29992,7.4,3930,gender_m
29992,7.7,1061,gender_f
29992,9.5,2,age_0_17
29992,7.3,333,age_18_29
29992,7.2,1696,age_30_44
29992,7.6,2804,age_45_99
455407,6.5,113829,total
455407,6.5,81003,gender_m
455407,6.5,14936,gender_f
455407,7.0,9,age_0_17
455407,6.5,16103,age_18_29
455407,6.5,61734,age_30_44
455407,6.6,15619,age_45_99
81454,5.2,8710,total
81454,5.2,6396,gender_m
81454,5.4,454,gender_f
81454,4.5,2,age_0_17
81454,5.3,180,age_18_29
81454,5.2,2718,age_30_44
81454,5.1,3832,age_45_99
3235888,6.8,217239,total
3235888,6.9,131517,gender_m
3235888,6.4,28540,gender_f
3235888,6.9,108,age_0_17
3235888,6.9,44089,age_18_29
3235888,6.8,87287,age_30_44
3235888,6.6,19542,age_45_99
452598,5.5,55924,total
452598,5.3,28404,gender_m
452598,5.9,15310,gender_f
452598,5.4,16,age_0_17
452598,5.6,14881,age_18_29
452598,5.4,21917,age_30_44
452598,5.4,5346,age_45_99
844286,6.8,49484,total
844286,6.7,33476,gender_m
844286,7.0,8982,gender_f
844286,6.7,9,age_0_17
844286,7.0,5389,age_18_29
844286,6.8,29075,age_30_44
844286,6.4,7356,age_45_99
70239,7.4,25806,total
70239,7.2,14889,gender_m
70239,7.7,4984,gender_f
70239,6.5,6,age_0_17
70239,7.3,2519,age_18_29
70239,7.3,9565,age_30_44
70239,7.5,7290,age_45_99
367959,6.2,105810,total
367959,6.1,71256,gender_m
367959,6.5,15868,gender_f
367959,5.7,21,age_0_17
367959,6.3,15199,age_18_29
367959,6.1,56826,age_30_44
367959,6.1,12884,age_45_99
90859,5.8,68987,total
90859,5.8,51186,gender_m
90859,5.8,2797,gender_f
90859,5.7,12,age_0_17
90859,6.1,4248,age_18_29
90859,5.9,33321,age_30_44
90859,5.4,14605,age_45_99
119237,6.7,32956,total
119237,6.7,20560,gender_m
119237,6.8,5146,gender_f
119237,6.3,19,age_0_17
119237,7.1,5243,age_18_29
119237,6.7,15768,age_30_44
119237,6.2,4119,age_45_99
367631,5.3,15116,total
367631,4.9,6926,gender_m
367631,6.0,5067,gender_f
367631,7.8,6,age_0_17
367631,5.5,1815,age_18_29
367631,5.1,7412,age_30_44
367631,5.4,2594,age_45_99
811080,6.0,70109,total
811080,6.0,51643,gender_m
811080,6.1,6147,gender_f
811080,6.0,22,age_0_17
811080,5.9,8026,age_18_29
811080,6.1,38419,age_30_44
811080,5.7,10081,age_45_99
114151,4.4,5525,total
114151,4.4,3372,gender_m
114151,4.7,850,gender_f
114151,5.0,2,age_0_17
114151,4.5,287,age_18_29
114151,4.3,2594,age_30_44
114151,4.5,1254,age_45_99
1600196,7.1,145959,total
1600196,7.0,102791,gender_m
1600196,7.1,13850,gender_f
1600196,7.2,25,age_0_17
1600196,7.2,23985,age_18_29
1600196,7.0,68281,age_30_44
1600196,7.1,18373,age_45_99
1571249,6.8,40866,total
1571249,6.8,23739,gender_m
1571249,6.9,9511,gender_f
1571249,8.4,6,age_0_17
1571249,7.0,7048,age_18_29
1571249,6.8,19185,age_30_44
1571249,6.7,5894,age_45_99
214730,7.2,3448,total
214730,7.2,2444,gender_m
214730,7.2,331,gender_f
214730,7.2,183,age_18_29
214730,7.2,1914,age_30_44
214730,7.2,665,age_45_99
17075,7.3,10810,total
17075,7.3,7320,gender_m
17075,7.5,1157,gender_f
17075,7.0,7,age_0_17
17075,7.4,1301,age_18_29
17075,7.3,4352,age_30_44
17075,7.3,2639,age_45_99
903657,7.4,37192,total
903657,7.3,23770,gender_m
903657,7.4,5793,gender_f
903657,8.1,11,age_0_17
903657,7.6,5684,age_18_29
903657,7.3,15082,age_30_44
903657,7.3,7638,age_45_99
2333804,6.1,46015,total
2333804,6.1,33646,gender_m
2333804,6.2,4793,gender_f
2333804,6.2,13,age_0_17
2333804,6.3,5902,age_18_29
2333804,6.1,23726,age_30_44
2333804,5.9,7709,age_45_99
322589,5.4,43845,total
322589,5.1,18467,gender_m
322589,5.7,17042,gender_f
322589,7.2,4,age_0_17
322589,5.7,8487,age_18_29
322589,5.2,22744,age_30_44
322589,4.9,3318,age_45_99
1073498,2.8,102563,total
1073498,2.7,77945,gender_m
1073498,3.0,9022,gender_f
1073498,2.6,22,age_0_17
1073498,3.1,19799,age_18_29
1073498,2.6,56616,age_30_44
1073498,2.7,8760,age_45_99
770752,5.7,75628,total
770752,5.7,44529,gender_m
770752,5.7,17410,gender_f
770752,5.3,11,age_0_17
770752,5.8,11589,age_18_29
770752,5.6,38324,age_30_44
770752,5.7,10191,age_45_99
30287,7.5,12423,total
30287,7.5,6844,gender_m
30287,7.6,2897,gender_f
30287,5.3,3,age_0_17
30287,7.3,901,age_18_29
30287,7.3,4124,age_30_44
30287,7.7,4544,age_45_99
490084,5.7,37754,total
490084,5.1,12096,gender_m
490084,6.1,19258,gender_f
490084,5.0,2,age_0_17
490084,6.0,5803,age_18_29
490084,5.6,20121,age_30_44
490084,5.3,4778,age_45_99
1618442,6.0,97881,total
1618442,5.9,62239,gender_m
1618442,6.3,12711,gender_f
1618442,6.0,25,age_0_17
1618442,6.1,15294,age_18_29
1618442,5.9,42462,age_30_44
1618442,5.9,12194,age_45_99
1935179,7.4,172286,total
1935179,7.4,119146,gender_m
1935179,7.2,20799,gender_f
1935179,8.1,21,age_0_17
1935179,7.6,28068,age_18_29
1935179,7.3,81837,age_30_44
1935179,7.3,23454,age_45_99
419984,5.1,35295,total
419984,5.2,26407,gender_m
419984,5.0,3606,gender_f
419984,4.2,7,age_0_17
419984,5.2,4426,age_18_29
419984,5.1,19968,age_30_44
419984,5.2,5059,age_45_99
362225,7.5,52133,total
362225,7.5,35596,gender_m
362225,7.5,7566,gender_f
362225,6.3,7,age_0_17
362225,7.5,4937,age_18_29
362225,7.5,26428,age_30_44
362225,7.5,10743,age_45_99
376968,8.0,43613,total
376968,7.9,29461,gender_m
376968,8.0,6178,gender_f
376968,6.6,16,age_0_17
376968,8.0,4974,age_18_29
376968,8.0,22941,age_30_44
376968,7.8,7010,age_45_99
78875,7.5,22794,total
78875,7.5,15675,gender_m
78875,7.6,2435,gender_f
78875,7.2,5,age_0_17
78875,7.4,1698,age_18_29
78875,7.4,9647,age_30_44
78875,7.7,6452,age_45_99
111333,6.5,23340,total
111333,5.9,7615,gender_m
111333,6.9,11216,gender_f
111333,6.4,7,age_0_17
111333,6.7,6259,age_18_29
111333,6.4,10890,age_30_44
111333,5.7,1192,age_45_99
482606,6.2,120926,total
482606,6.1,77152,gender_m
482606,6.3,21231,gender_f
482606,5.0,34,age_0_17
482606,6.2,19512,age_18_29
482606,6.1,62796,age_30_44
482606,6.0,13291,age_45_99
808146,5.1,67081,total
808146,5.1,49076,gender_m
808146,5.0,5209,gender_f
808146,5.7,16,age_0_17
808146,5.5,18551,age_18_29
808146,5.0,30784,age_30_44
808146,4.8,3237,age_45_99
35093,7.6,16490,total
35093,7.5,10109,gender_m
35093,7.8,2709,gender_f
35093,6.8,6,age_0_17
35093,7.4,1153,age_18_29
35093,7.4,5191,age_30_44
35093,7.8,6203,age_45_99
455782,6.8,24829,total
455782,6.8,19288,gender_m
455782,6.8,2047,gender_f
455782,7.0,3,age_0_17
455782,6.8,1387,age_18_29
455782,6.9,14438,age_30_44
455782,6.6,5225,age_45_99
199626,5.3,22278,total
199626,5.2,13397,gender_m
199626,5.7,3861,gender_f
199626,6.0,1,age_0_17
199626,5.5,738,age_18_29
199626,5.2,9241,age_30_44
199626,5.4,7103,age_45_99
2281587,6.4,32518,total
2281587,6.4,20163,gender_m
2281587,6.6,5295,gender_f
2281587,7.0,46,age_0_17
2281587,6.4,4984,age_18_29
2281587,6.4,13968,age_30_44
2281587,6.5,5002,age_45_99
304262,7.0,8738,total
304262,7.0,5832,gender_m
304262,7.1,935,gender_f
304262,5.2,4,age_0_17
304262,7.3,610,age_18_29
304262,7.1,4493,age_30_44
304262,6.7,1620,age_45_99
435670,6.2,34950,total
435670,6.1,22427,gender_m
435670,6.7,7424,gender_f
435670,6.0,2,age_0_17
435670,6.7,4181,age_18_29
435670,6.2,19929,age_30_44
435670,5.9,5326,age_45_99
300556,5.7,61057,total
300556,5.6,41386,gender_m
300556,6.1,8852,gender_f
300556,6.5,4,age_0_17
300556,6.0,4841,age_18_29
300556,5.6,31247,age_30_44
300556,5.7,13016,age_45_99
821640,5.8,86246,total
821640,5.8,44083,gender_m
821640,5.7,27081,gender_f
821640,5.7,14,age_0_17
821640,5.9,16921,age_18_29
821640,5.7,42955,age_30_44
821640,5.7,9116,age_45_99
317132,6.3,10825,total
317132,6.1,5056,gender_m
317132,6.7,3157,gender_f
317132,5.9,7,age_0_17
317132,6.3,2238,age_18_29
317132,6.2,3260,age_30_44
317132,6.5,2473,age_45_99
2321549,6.8,203334,total
2321549,6.8,119380,gender_m
2321549,6.7,30532,gender_f
2321549,7.0,101,age_0_17
2321549,6.9,42937,age_18_29
2321549,6.7,79840,age_30_44
2321549,6.7,18268,age_45_99
1333125,4.3,101166,total
1333125,4.4,65819,gender_m
1333125,4.1,15995,gender_f
1333125,2.7,37,age_0_17
1333125,4.1,22781,age_18_29
1333125,4.4,45038,age_30_44
1333125,4.6,9175,age_45_99
444682,5.6,42292,total
444682,5.6,28630,gender_m
444682,5.9,7219,gender_f
444682,5.5,3293,age_18_29
444682,5.6,24190,age_30_44
444682,5.7,7869,age_45_99
34167,7.7,15793,total
34167,7.7,10724,gender_m
34167,7.7,1638,gender_f
34167,8.0,4,age_0_17
34167,7.5,825,age_18_29
34167,7.5,4649,age_30_44
34167,7.9,6637,age_45_99
426592,4.6,65040,total
426592,4.6,47738,gender_m
426592,4.2,5583,gender_f
426592,4.5,31,age_0_17
426592,4.8,14707,age_18_29
426592,4.4,31256,age_30_44
426592,4.6,5850,age_45_99
347246,7.5,36852,total
347246,7.5,26497,gender_m
347246,7.6,2597,gender_f
347246,7.4,7,age_0_17
347246,7.5,3825,age_18_29
347246,7.5,20323,age_30_44
347246,7.3,4209,age_45_99
345549,7.5,10908,total
345549,7.5,7505,gender_m
345549,7.4,1536,gender_f
345549,7.6,791,age_18_29
345549,7.6,6423,age_30_44
345549,7.3,1776,age_45_99
813547,7.6,44065,total
813547,7.6,33087,gender_m
813547,7.7,4232,gender_f
813547,6.9,5,age_0_17
813547,7.6,3566,age_18_29
813547,7.6,24280,age_30_44
813547,7.5,8827,age_45_99
1605717,7.0,76161,total
1605717,6.9,47520,gender_m
1605717,7.1,12956,gender_f
1605717,6.9,15,age_0_17
1605717,7.2,17843,age_18_29
1605717,6.9,33188,age_30_44
1605717,6.6,7001,age_45_99
848557,5.6,46358,total
848557,5.6,35485,gender_m
848557,5.5,3851,gender_f
848557,4.5,9,age_0_17
848557,5.5,4013,age_18_29
848557,5.6,27165,age_30_44
848557,5.7,7604,age_45_99
401233,7.0,17686,total
401233,7.0,13498,gender_m
401233,6.9,1144,gender_f
401233,7.3,3,age_0_17
401233,6.8,916,age_18_29
401233,7.0,10652,age_30_44
401233,7.1,2884,age_45_99
865556,6.6,102758,total
865556,6.6,77659,gender_m
865556,6.7,9105,gender_f
865556,6.3,16,age_0_17
865556,6.6,15285,age_18_29
865556,6.5,57801,age_30_44
865556,6.6,11555,age_45_99
1094594,8.5,7920,total
1094594,8.5,5700,gender_m
1094594,8.8,1168,gender_f
1094594,8.6,873,age_18_29
1094594,8.6,5096,age_30_44
1094594,8.2,850,age_45_99
1440129,5.8,239562,total
1440129,5.8,174113,gender_m
1440129,6.1,24384,gender_f
1440129,4.9,41,age_0_17
1440129,6.0,38661,age_18_29
1440129,5.8,117038,age_30_44
1440129,5.8,33604,age_45_99
1583421,5.8,175441,total
1583421,5.7,127282,gender_m
1583421,6.0,15834,gender_f
1583421,6.0,39,age_0_17
1583421,6.0,33521,age_18_29
1583421,5.7,80897,age_30_44
1583421,5.7,18779,age_45_99
338188,6.5,33968,total
338188,6.5,21778,gender_m
338188,6.7,4642,gender_f
338188,6.6,1399,age_18_29
338188,6.4,14636,age_30_44
338188,6.7,9830,age_45_99
479500,5.9,19690,total
479500,5.7,8192,gender_m
479500,6.0,7629,gender_f
479500,5.0,11,age_0_17
479500,5.9,4848,age_18_29
479500,5.8,7801,age_30_44
479500,6.0,2804,age_45_99
478134,7.1,70107,total
478134,7.1,52400,gender_m
478134,7.2,6879,gender_f
478134,6.5,4,age_0_17
478134,7.2,4065,age_18_29
478134,7.1,38355,age_30_44
478134,7.2,15918,age_45_99
2209418,7.9,146249,total
2209418,7.9,85278,gender_m
2209418,7.7,29612,gender_f
2209418,8.7,73,age_0_17
2209418,8.1,31660,age_18_29
2209418,7.9,64648,age_30_44
2209418,7.4,13697,age_45_99
2170299,6.6,47709,total
2170299,6.6,33197,gender_m
2170299,6.6,6465,gender_f
2170299,6.7,10,age_0_17
2170299,6.7,7302,age_18_29
2170299,6.6,23587,age_30_44
2170299,6.7,7086,age_45_99
422093,5.7,13958,total
422093,4.9,5824,gender_m
422093,6.9,4529,gender_f
422093,5.4,8,age_0_17
422093,6.0,1377,age_18_29
422093,5.5,5876,age_30_44
422093,5.7,2711,age_45_99
233298,7.8,24715,total
233298,7.7,17256,gender_m
233298,7.8,1218,gender_f
233298,7.9,19,age_0_17
233298,7.9,5272,age_18_29
233298,7.7,10526,age_30_44
233298,7.6,1800,age_45_99
377713,5.7,37523,total
377713,5.7,26605,gender_m
377713,5.8,3551,gender_f
377713,4.9,14,age_0_17
377713,5.6,4233,age_18_29
377713,5.7,21040,age_30_44
